,TOK,SHOT,GROUP,CONFIG,IP,BT,NEL,RGEO,AMIN,KAREA,EPSILON,DELTA,DELTAU,DELTAL,MEFF,POHM,PNBI,PECRH,PICRH,PLTH,PRAD,TAUTH,TAU98Y2,HIPB98Y2,TAU20,H20,IPN,qCYL,GWF,HIGHZ,COAT,PFIN,PRFN,PLH,SELDB5,STD3,DB2P8,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE
1852,AUG,11127,MODERN,SN(L),0.999,2.469,8.254,1.647,0.4965,1.603,0.30145719489981787,0.1297,-0.03155,0.2909,2.0,0.3827,5.012,0.0,0.0,4.779999999999999,1.642,0.0943,0.11405614297609061,0.8267858051255331,0.10150374018876014,0.9290298054498898,0.8149390814682119,2.964858934939037,0.6398635256915491,0,1,1.6199433934661396,0.0,3.093935269723214,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1853,AUG,11149,MODERN,SN(L),0.9993,2.465,7.699,1.651,0.4925,1.618,0.29830405814657784,0.1301,-0.03643,0.2966,2.0,0.36879999999999996,4.922,0.0,0.0,4.779999999999999,1.508,0.09299,0.11151206095535174,0.833900828334903,0.10062229029069655,0.9241491098180438,0.823138147259604,2.9318041430106465,0.5870847164815917,0,1,1.6911638795201287,0.0,2.910421668535534,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1854,AUG,11151,MODERN,SN(L),0.7993,1.48,7.231,1.662,0.4816,1.655,0.2897713598074609,0.1418,-0.03697,0.3206,2.0,0.32039999999999996,4.992,0.0,0.0,4.859999999999999,1.436,0.06491,0.0819938753788037,0.791644494178646,0.07203202688929299,0.9011269403783552,1.1214027565771754,2.1382665490547303,0.6591911646764661,0,1,2.7117560516251173,0.0,1.8408735538760446,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1855,AUG,11158,MODERN,SN(L),0.6026,1.477,4.7459999999999996,1.663,0.4781,1.667,0.28749248346362,0.1545,-0.01354,0.3225,2.0,0.07848999999999999,4.933,0.0,0.0,4.51,1.155,0.06424,0.05596926453436271,1.1477728094954582,0.05229375309960656,1.2284450090556482,0.8533552964460852,2.808033019363426,0.5655694815306753,0,1,3.754910595889363,0.0,1.3137463260511006,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1856,AUG,11171,MODERN,SN(L),1.001,2.464,4.249,1.65,0.4935,1.607,0.29909090909090913,0.1538,-0.001895,0.3094,2.0,0.1625,4.952,0.0,0.0,4.7,1.156,0.155,0.08811167707903574,1.7591311973436365,0.08854414181357599,1.7505392996675326,0.8232016210739614,2.919327893706294,0.32477069920790796,0,1,2.705430657010428,0.0,1.830392505965054,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1857,AUG,11175,MODERN,SN(L),1.001,2.463,4.009,1.649,0.4946,1.604,0.2999393571861734,0.1528,-0.00183,0.3073,2.0,0.1588,4.819,0.0,0.0,4.54,1.202,0.1521,0.08802278663125403,1.7279616542609462,0.0891937899095727,1.7052756717054347,0.8217042885740088,2.9274687720173103,0.30779394747118455,0,1,2.7517902629136075,0.0,1.7512235815885262,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1858,AUG,11190,MODERN,SN(L),1.0,2.461,4.05,1.65,0.4937,1.606,0.29921212121212126,0.1553,0.0002391,0.3104,2.0,0.1629,4.936999999999999,0.0,0.0,4.6499999999999995,1.111,0.1482,0.08691717393042778,1.7050715445330242,0.08806005668824042,1.6829423642625327,0.8230481803351238,2.9192377685046678,0.3101209818943627,0,1,2.8018583802528596,0.0,1.7620448038328225,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1859,AUG,11190,MODERN,SN(L),1.0,2.461,3.969,1.649,0.4942,1.604,0.2996967859308672,0.1547,-0.0006621,0.31,2.0,0.1656,4.8999999999999995,0.0,0.0,4.63,1.062,0.1475,0.08635089208529814,1.7081468000851485,0.08774231029786578,1.6810589953611894,0.8222154727467638,2.923282646501395,0.30453446758492886,0,1,2.824067070349754,0.0,1.7350862702397314,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1860,AUG,11190,MODERN,SN(L),1.001,2.461,3.973,1.649,0.4943,1.603,0.29975742874469374,0.1532,-0.003044,0.3095,2.0,0.1737,4.883,0.0,0.0,4.59,1.047,0.1456,0.08695403112083686,1.6744479597232815,0.08828259030542893,1.6492492970162245,0.8228711825168563,2.919722846582374,0.30466010062612786,0,1,2.811498653644769,0.0,1.736796136704451,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1861,AUG,11197,MODERN,SN(L),1.0,2.462,4.078,1.648,0.4952,1.602,0.3004854368932039,0.154,0.004081,0.3038,2.0,0.11939999999999999,4.9559999999999995,0.0,0.0,4.66,1.164,0.1507,0.08687650609103814,1.7346461866466065,0.08782398385049452,1.7159321792614335,0.8202218142256646,2.934435914493204,0.31416540940943105,0,1,2.791774972688265,0.0,1.7752147105279592,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1862,AUG,11197,MODERN,SN(L),1.0,2.462,4.107,1.649,0.4943,1.604,0.29975742874469374,0.1556,0.002508,0.3087,2.0,0.1532,4.954,0.0,0.0,4.6499999999999995,1.132,0.1648,0.08732497741815902,1.8872034654054228,0.08824877754889703,1.8674479644625939,0.8217152385283211,2.9256541266510614,0.31525050901202584,0,1,2.7784676866598668,0.0,1.7829971619916327,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1863,AUG,11197,MODERN,SN(L),1.001,2.462,4.109,1.65,0.4944,1.605,0.29963636363636365,0.1548,0.001616,0.3081,2.0,0.1452,4.951,0.0,0.0,4.779999999999999,1.091,0.1561,0.08590020543422021,1.8172249904517013,0.08682778313233666,1.7978116493206282,0.8223705830237734,2.923963803934248,0.3152164405498593,0,1,2.7734988215895933,0.0,1.7851098264258145,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1864,AUG,11197,MODERN,SN(L),0.9998999999999999,2.462,4.26,1.65,0.494,1.606,0.29939393939393943,0.1557,0.001399,0.3101,2.0,0.1482,4.957,0.0,0.0,4.77,1.083,0.1575,0.08721896314408985,1.8057999582017796,0.0876550488380823,1.796816065791445,0.822132034454066,2.9242667024035747,0.3266305493046034,0,1,2.7017182694389157,0.0,1.8347582929249888,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1865,AUG,11197,MODERN,SN(L),1.0,2.462,4.305,1.65,0.4941,1.606,0.2994545454545455,0.1531,-0.001246,0.3074,2.0,0.172,4.958,0.0,0.0,4.72,0.9548,0.1531,0.08825332089738581,1.7347789119234724,0.08844220536154826,1.7310739750793553,0.8220478494324006,2.9251581908040003,0.3301815000628529,0,1,2.6796202703880825,0.0,1.8502621639303938,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1866,AUG,11197,MODERN,SN(L),1.0,2.462,4.45,1.65,0.4943,1.604,0.2995757575757576,0.154,-0.0007462,0.3088,2.0,0.1683,4.9639999999999995,0.0,0.0,4.81,0.9529,0.1513,0.08823672171139457,1.7147055904328963,0.08797654471214902,1.7197765665273552,0.8217152385283211,2.9238810029379403,0.34157895424969925,0,1,2.61322389935436,0.0,1.8995693408538157,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1867,AUG,11197,MODERN,SN(L),1.0,2.462,4.588,1.649,0.4946,1.604,0.2999393571861734,0.1519,-0.002507,0.3063,2.0,0.1648,4.968999999999999,0.0,0.0,4.84,0.9089999999999999,0.1452,0.08892236821579522,1.632884986234636,0.08814350326563833,1.6473136943787035,0.8212168265356836,2.9292064737406913,0.35259934887223554,0,1,2.554160842070846,0.0,1.9454530498444513,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1868,AUG,11197,MODERN,SN(L),1.0,2.462,4.693,1.649,0.4948,1.604,0.30006064281382655,0.1506,-0.0038,0.305,2.0,0.1803,4.97,0.0,0.0,4.859999999999999,0.8896,0.1416,0.08951715258689673,1.5818197508298204,0.08835554697788521,1.6026158497489864,0.82088488764056,2.931575902540692,0.3609606074429583,0,1,2.5088784293782305,0.0,1.9809648573652505,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1869,AUG,11197,MODERN,SN(L),1.002,2.462,4.8999999999999995,1.649,0.4951,1.603,0.30024257125530623,0.1505,-0.004398,0.3054,2.0,0.19449999999999998,4.9719999999999995,0.0,0.0,4.88,0.892,0.1402,0.09101430869866653,1.5404171278626004,0.08917641373675673,1.5721645906714945,0.8220282570982795,2.9274470650265867,0.3765859247773361,0,1,2.425150488357274,0.0,2.0501820500912036,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1870,AUG,11197,MODERN,SN(L),1.0,2.462,4.9479999999999995,1.648,0.4952,1.603,0.3004854368932039,0.1486,-0.005613,0.3029,2.0,0.1973,4.973,0.0,0.0,5.01,0.8952,0.1326,0.08950448520906325,1.4814900023197148,0.08753459036527075,1.5148297312716836,0.8202218142256646,2.9362676472737865,0.38118941779251214,0,1,2.4082040365016826,0.0,2.0650243603212752,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1871,AUG,11197,MODERN,SN(L),0.9997999999999999,2.461,4.995,1.648,0.4952,1.605,0.3004854368932039,0.1459,-0.008489,0.3003,2.0,0.20909999999999998,4.975,0.0,0.0,4.89,0.8739,0.1289,0.09143410641286158,1.4097584047900562,0.08915808855028069,1.4457465620441925,0.820390991223999,2.9393248546893846,0.3848872324734952,0,1,2.392177364998226,0.0,2.0796952904884995,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1872,AUG,11197,MODERN,SN(L),0.9991,2.462,5.086,1.649,0.4944,1.607,0.2998180715585203,0.1442,-0.01275,0.3012,2.0,0.1982,4.979,0.0,0.0,4.79,0.8369,0.1267,0.09346283681626548,1.3556190280108233,0.09080473703751664,1.3953016564284855,0.820809639859193,2.934953597019125,0.3909076717240262,0,1,2.362086657182262,0.0,2.107882022389246,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1873,AUG,11197,MODERN,SN(L),1.0,2.462,5.258,1.649,0.4945,1.607,0.29987871437234687,0.143,-0.01513,0.3012,2.0,0.2118,4.984,0.0,0.0,4.89,0.8766999999999999,0.1193,0.0934940761683481,1.2760166728123505,0.0903260217753882,1.320771109533206,0.8213828966724958,2.933498469158581,0.40392715096433407,0,1,2.3033010792783704,0.0,2.163850850780437,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1874,AUG,11197,MODERN,SN(L),0.9997999999999999,2.462,5.468,1.649,0.4946,1.607,0.2999393571861734,0.1409,-0.01831,0.3001,2.0,0.2415,4.982,0.0,0.0,4.96,0.9224,0.1125,0.09407370443588073,1.1958708405777554,0.09024374059972953,1.2466238572599369,0.8210525831703763,2.935272093883422,0.42031362672564687,0,1,2.232495454391094,0.0,2.2315834911112167,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1875,AUG,11197,MODERN,SN(L),0.9995999999999999,2.462,5.778,1.649,0.495,1.606,0.3001819284414797,0.1398,-0.01941,0.299,2.0,0.25379999999999997,4.984,0.0,0.0,4.8999999999999995,0.9862,0.1122,0.0970166727176495,1.156502247057462,0.09212486327507736,1.2179122552939905,0.8202249956920955,2.9387800884453243,0.4449503580839394,0,1,2.137442504017343,0.0,2.331758627720992,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1876,AUG,11198,MODERN,SN(L),1.001,2.461,3.871,1.649,0.4941,1.604,0.2996361431170406,0.1557,0.0009186,0.3104,2.0,0.15589999999999998,4.891,0.0,0.0,4.56,1.1079999999999999,0.1516,0.08644361852614682,1.7537442622689976,0.08821977761785334,1.7184355265175844,0.823204261319737,2.9191805493646434,0.29659831150111304,0,1,2.8751014849757874,0.0,1.7011573419437713,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1877,AUG,11207,MODERN,SN(L),1.001,2.469,4.272,1.649,0.4943,1.606,0.29975742874469374,0.1546,0.001219,0.3079,2.0,0.1084,4.968,0.0,0.0,4.59,1.24,0.1507,0.08975418643480695,1.6790303158667825,0.09007152190826123,1.6731148403764011,0.8202049332417916,2.934696019574301,0.3275882078718395,0,1,2.6958871717716275,0.0,1.8428070922327333,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1878,AUG,11207,MODERN,SN(L),1.002,2.466,4.808,1.653,0.4909,1.61,0.2969751966122202,0.1719,0.01477,0.329,2.0,0.06652,7.188,0.0,0.0,6.3,1.712,0.1345,0.07587484450541813,1.7726560215935008,0.07562126816876474,1.7786001644383298,0.8277165085827262,2.888247736923612,0.36327262686466455,0,1,3.5748982883759175,0.0,2.0106865762789354,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1879,AUG,11208,MODERN,SN(L),1.0,2.469,4.143,1.656,0.4882,1.632,0.2948067632850242,0.1521,-0.007793,0.312,2.0,0.143,4.954,0.0,0.0,4.67,1.1909999999999998,0.1469,0.08848770783679438,1.6601175868510518,0.08949394300851098,1.6414518688268058,0.829623671088063,2.8996559189913045,0.31021325889635015,0,1,2.7752864795471868,0.0,1.7850409449651805,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1880,AUG,11208,MODERN,SN(L),1.0,2.466,4.504,1.66,0.4834,1.644,0.29120481927710845,0.165,0.0008057,0.3293,2.0,0.09029999999999999,6.67,0.0,0.0,6.02,1.6019999999999999,0.1354,0.07709678084254681,1.7562341581618648,0.07775125659082786,1.7414509544527774,0.8388808524103227,2.8534488629465065,0.3306446855478142,0,1,3.528967994927304,0.0,1.8900709809745386,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1881,AUG,11209,MODERN,SN(L),1.001,2.468,4.3229999999999995,1.658,0.485,1.642,0.2925211097708082,0.1601,0.0001935,0.3201,2.0,0.10619999999999999,5.931,0.0,0.0,5.47,1.402,0.1443,0.08101994247649266,1.7810429826195888,0.08194483531399992,1.7609407529719812,0.8362712827281993,2.8717933532089144,0.3191424009370099,0,1,3.2317088580662006,0.0,1.8352519550752506,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1882,AUG,11212,MODERN,SN(L),1.001,2.467,4.286,1.66,0.484,1.645,0.29156626506024097,0.1582,-0.006105,0.3225,2.0,0.1235,5.987,0.0,0.0,5.609999999999999,1.416,0.1292,0.07948552539082364,1.625453179868089,0.08053961708356669,1.6041794669317093,0.838338799425139,2.8605768118628365,0.3151074601632259,0,1,3.2879038203073967,0.0,1.8209170119338394,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1883,AUG,11213,MODERN,SN(L),1.001,2.469,4.098,1.656,0.4882,1.632,0.2948067632850242,0.1527,-0.006692,0.312,2.0,0.12359999999999999,4.9479999999999995,0.0,0.0,4.6499999999999995,1.728,0.149,0.08843580350484483,1.68483797393029,0.08962124184668561,1.6625522803499329,0.830453294759151,2.8967591598314733,0.30653727999185054,0,1,2.795699690549924,0.0,1.7698610536479729,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1884,AUG,11222,MODERN,SN(L),1.2,2.768,7.757,1.656,0.4882,1.631,0.2948067632850242,0.1383,-0.03314,0.3097,2.0,0.33039999999999997,7.5089999999999995,0.0,0.0,6.96,2.0709999999999997,0.09868,0.1046801236249425,0.9426813475455924,0.09715859262746569,1.015659009989655,0.8880090363799542,2.7073476238373595,0.48401404965383144,0,1,2.3583470645944784,0.0,3.1840097298364287,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1885,AUG,11224,MODERN,SN(L),1.2,2.779,7.853,1.658,0.486,1.638,0.293124246079614,0.1398,-0.03409,0.3137,2.0,0.3591,9.366999999999999,0.0,0.0,8.469999999999999,2.8899999999999997,0.08575,0.09215422794502137,0.9305053269086896,0.08584770933124669,0.9988618294884297,0.888497949790981,2.7019618626658626,0.48559785827937374,0,1,2.914119629047493,0.0,3.2143498525699474,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1886,AUG,11555,MODERN,SN(L),1.0,2.553,6.035,1.654,0.4898,1.604,0.296130592503023,0.1358,-0.03622,0.3077,2.0,0.28359999999999996,4.874,0.0,0.0,4.76,1.573,0.09702,0.10105392142503436,0.9600814954219576,0.09554015867347046,1.0154892073351816,0.7997060920170619,2.969800249844257,0.45484634447201394,0,1,1.978838679824157,0.0,2.4630608091980046,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1887,AUG,11557,MODERN,SN(L),1.0,2.559,5.991,1.656,0.4904,1.601,0.2961352657004831,0.1385,-0.03522,0.3121,2.0,0.2727,5.002,0.0,0.0,4.83,1.734,0.09629,0.09986932788735203,0.9641598880950781,0.09462813101685696,1.0175621029950068,0.7968549092955994,2.9748989110550736,0.45263706629837286,0,1,2.03387129255672,0.0,2.459349329677657,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1888,AUG,11568,MODERN,SN(L),1.001,2.553,7.407,1.619,0.5602,1.506,0.34601605929586166,0.3099,0.2407,0.3791,2.0,0.1959,4.891,0.0,0.0,4.6499999999999995,1.886,0.1155,0.11168626081006407,1.0341468965141707,0.10397780323287006,1.1108140046133181,0.6999067117347855,3.722640293075425,0.7295320040570152,0,1,1.5162621178289948,0.0,3.2256955723480067,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1889,AUG,11598,MODERN,SN(L),1.001,2.564,8.18,1.641,0.5468,1.528,0.3332114564290067,0.3016,0.2381,0.3651,2.0,0.2326,5.024,0.0,0.0,4.84,1.466,0.1125,0.11505795275593349,0.977768136016121,0.10577471769163826,1.063581188918582,0.7139824729785094,3.565543446042319,0.7675843485812809,0,1,1.4509819200474816,0.0,3.4624828404723305,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1890,AUG,11600,MODERN,SN(L),1.002,2.564,7.538,1.636,0.5416,1.544,0.3310513447432763,0.3041,0.2405,0.3678,2.0,0.1741,4.97,0.0,0.0,4.62,1.285,0.124,0.1148116735798181,1.080029548683428,0.1072724313981485,1.1559353916363289,0.7215576658516858,3.541943357224915,0.6932591265269846,0,1,1.5491694785492776,0.0,3.2081706158154915,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1891,AUG,11600,MODERN,SN(L),1.0,2.563,7.795999999999999,1.634,0.5434,1.545,0.3325581395348837,0.3137,0.2358,0.3917,2.0,0.2112,7.436,0.0,0.0,7.22,1.924,0.08481,0.08544271649169494,0.9925948457905545,0.08023280226361701,1.0570489576238895,0.7180120944829242,3.5779503543837214,0.7232042527359072,0,1,2.2537696714523583,0.0,3.2993611078314604,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1892,AUG,11609,MODERN,SN(L),1.001,1.952,9.004,1.64,0.5382,1.545,0.3281707317073171,0.2992,0.2013,0.397,2.0,0.2332,5.011,0.0,0.0,4.8,1.513,0.1362,0.1153756823994842,1.180491392704507,0.10269038654184896,1.326316947346332,0.9528193553496476,2.6606500888184987,0.8185376652564775,0,1,1.68404242222119,0.0,2.9755782478393122,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1893,AUG,11610,MODERN,SN(L),0.9989,1.852,9.623,1.644,0.5334,1.585,0.32445255474452556,0.2732,0.2264,0.32,2.0,0.5748,2.5149999999999997,0.0,0.0,3.03,1.694,0.1322,0.16421492060320342,0.8050425595578988,0.14197230492157153,0.931167526462503,1.0111789482038287,2.542859996163663,0.8610817168756241,0,1,0.8409175027811645,0.0,2.9907808931103776,1,0.0,,NB,H,NO,NO,,???????
1894,AUG,11611,MODERN,SN(L),0.9993,1.849,9.302999999999999,1.644,0.5343,1.615,0.325,0.2876,0.2172,0.3581,2.0,0.4004,5.0009999999999994,0.0,0.0,5.26,1.7349999999999999,0.09046,0.11244457155859458,0.8044852565680463,0.09924976383640279,0.91143793701221,1.0115184346273947,2.594490530433803,0.8349247872978734,0,1,1.7162776176621024,0.0,2.913864253973268,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1895,AUG,11623,MODERN,SN(L),1.0,1.847,10.01,1.65,0.528,1.587,0.32,0.3025,0.219,0.386,2.0,0.3081,4.971,0.0,0.0,5.01,1.632,0.1251,0.11805172850633959,1.0597049410698116,0.10346633123829026,1.2090889712894706,1.0254138570326983,2.4762684672,0.8767015921047153,0,1,1.6251797139299375,0.0,3.058738647419705,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1896,AUG,11626,MODERN,SN(L),1.0,2.563,8.132,1.653,0.5242,1.569,0.31712038717483365,0.2931,0.2096,0.3765,2.0,0.2749,4.979,0.0,0.0,5.029999999999999,1.543,0.1147,0.11236647312495775,1.0207671097093813,0.10427119064297671,1.100016210544017,0.7443108968752786,3.3424331792410165,0.7020067303815305,0,1,1.4948339552105678,0.0,3.330804724260254,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1897,AUG,11626,MODERN,SN(L),1.0,2.562,8.651,1.649,0.5289,1.577,0.3207398423286841,0.2971,0.2185,0.3757,2.0,0.2956,4.963,0.0,0.0,5.0,1.526,0.1121,0.11639353797863504,0.963111887023976,0.10678049467614438,1.0498172006038107,0.7379846142015694,3.4269463185189206,0.7602620612018031,0,1,1.41119487631932,0.0,3.5168778481852923,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1898,AUG,11627,MODERN,SN(L),0.9997999999999999,2.56,7.514,1.649,0.5284,1.573,0.3204366282595512,0.2982,0.2155,0.3808,2.0,0.2707,7.3999999999999995,0.0,0.0,7.13,1.936,0.07964,0.08575632854816745,0.9286778171160623,0.08118796620604485,0.9809335511359368,0.7391121782740349,3.40981268519562,0.6592248178499506,0,1,2.352834290908318,0.0,3.1451428724048434,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1899,AUG,11642,MODERN,SN(L),1.0,2.563,7.359,1.651,0.5277,1.548,0.3196244700181708,0.2893,0.1974,0.3813,2.0,0.25789999999999996,4.9719999999999995,0.0,0.0,4.92,1.378,0.1127,0.10860714224938496,1.03768497785548,0.10217441442174685,1.1030158639794747,0.7393742128899394,3.3459286986370684,0.6437879802221339,0,1,1.6055060339421512,0.0,3.09684292359324,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1900,AUG,11652,MODERN,SN(L),0.8007,2.206,5.687,1.656,0.4861,1.637,0.2935386473429952,0.1702,0.01847,0.322,2.0,0.09845999999999999,10.02,0.0,0.0,8.98,2.372,0.05195,0.05130904425420628,1.0124920616844502,0.04920859196261558,1.0557099467399333,0.7466871875864352,3.2176979442603515,0.5272474823057297,0,1,4.7998681962450584,0.0,2.087557322477866,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1901,AUG,11653,MODERN,SN(L),0.8001999999999999,2.205,5.671,1.654,0.4871,1.63,0.29449818621523577,0.1711,0.02,0.3223,2.0,0.09522,10.02,0.0,0.0,9.03,2.392,0.05269,0.050825663764601695,1.0366810012365595,0.04875873247436382,1.080626942624137,0.745026676926844,3.2215762092635094,0.5282593979643173,0,1,4.808313784966566,0.0,2.0838906211420793,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1902,AUG,11654,MODERN,SN(L),0.7996,2.209,5.4639999999999995,1.65,0.4921,1.599,0.29824242424242425,0.139,-0.02501,0.303,2.0,0.2535,4.954,0.0,0.0,4.66,1.514,0.06027,0.07800484875902645,0.7726442773600758,0.07338856758122778,0.8212450792596828,0.735569485420573,3.241635534207673,0.5198697025934792,0,1,2.4256554639741523,0.0,2.042334566296341,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1903,AUG,11661,MODERN,SN(L),1.0,2.561,7.585,1.648,0.5292,1.568,0.32111650485436893,0.3019,0.2013,0.4026,2.0,0.24639999999999998,4.957,0.0,0.0,5.08,1.506,0.1229,0.10853485447562111,1.1323551369169207,0.10196383606103934,1.205329308387608,0.7378542548955892,3.4119927903844665,0.667336883521581,0,1,1.5627030142743135,0.0,3.1720678559655346,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1904,AUG,11661,MODERN,SN(L),1.0,2.56,8.222,1.64,0.5369,1.577,0.3273780487804879,0.3,0.19,0.4099,2.0,0.32739999999999997,4.944999999999999,0.0,0.0,5.05,1.712,0.1211,0.11332287035267913,1.0686280679541313,0.10462110853510252,1.1575101974700304,0.7275563419631216,3.5480082651317084,0.7445847773799659,0,1,1.4506554783070427,0.0,3.4088038641476466,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1905,AUG,11674,MODERN,SN(L),0.9998999999999999,2.556,7.0,1.653,0.525,1.561,0.3176043557168784,0.2975,0.2016,0.3934,2.0,0.2575,4.455,0.0,0.0,4.58,1.302,0.1216,0.11232196541914362,1.0826021388268467,0.10678104419023747,1.138778899589721,0.7451374916163648,3.3267712660558253,0.6061916517671575,0,1,1.5047953169051629,0.0,2.9605355292853885,1,1.0,,NBIC,HGELM,NO,NO,,TYPE-I
1906,AUG,11731,MODERN,SN(L),1.0,2.053,5.411,1.67,0.4755,1.622,0.28473053892215566,0.1489,-0.0464,0.3442,2.0,0.1677,4.782,0.0,0.0,4.54,1.391,0.1292,0.09710206542313744,1.3305587212485213,0.09302635188511295,1.3888537751062335,1.024378675918855,2.254210015244012,0.3843513839352127,0,1,2.550618950246279,0.0,1.8748390462394495,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1907,AUG,11731,MODERN,SN(L),0.9998999999999999,2.053,7.351,1.663,0.4816,1.602,0.28959711365003005,0.1361,-0.05654,0.3287,2.0,0.358,4.821,0.0,0.0,4.8,1.0899999999999999,0.0908,0.10508257060015073,0.8640824018809239,0.09499266771318503,0.955863249089455,1.0113026395211286,2.2937474794243107,0.5356889445345151,0,1,2.0069656274413368,0.0,2.402133815388882,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1908,AUG,11731,MODERN,SN(L),0.9997999999999999,2.053,7.891,1.662,0.4824,1.6,0.29025270758122745,0.1344,-0.05688,0.3257,2.0,0.36729999999999996,4.824,0.0,0.0,4.76,1.103,0.09148,0.10870558253932414,0.8415391175233085,0.09698395823818337,0.9432487770331444,1.009524548066616,2.300114113219756,0.5770100558893554,0,1,1.8979911203639934,0.0,2.541634651628329,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1909,AUG,11733,MODERN,SN(L),1.002,1.952,4.6659999999999995,1.647,0.5204,1.568,0.31596842744383724,0.2926,0.1928,0.3924,2.0,0.09587,4.842,0.0,0.0,4.39,0.8092999999999999,0.1695,0.0936111208450405,1.8106823043020972,0.09357473143914709,1.8113864436814135,0.9863944506747647,2.511360915975456,0.39618813154005694,0,1,2.7996173229159473,0.0,1.7295220887391867,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1910,AUG,11734,MODERN,SN(L),0.9994999999999999,1.95,9.123,1.646,0.5214,1.57,0.316767922235723,0.2945,0.1994,0.3895,2.0,0.2608,4.97,0.0,0.0,4.84,1.145,0.124,0.11506592830625655,1.0776430679806863,0.1028239223136603,1.2059450486798482,0.9830535146990843,2.529494226274741,0.7795550742278885,0,1,1.7002467957814982,0.0,2.923105052943563,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1911,AUG,11734,MODERN,SN(L),1.0,1.948,9.584999999999999,1.642,0.5249,1.566,0.3196711327649209,0.3073,0.2025,0.4121,2.0,0.2425,4.957,0.0,0.0,4.96,1.351,0.1293,0.11531649521209121,1.1212619648402442,0.10243859461689271,1.262219581238551,0.9779901363826804,2.5593560470940324,0.8296504163006674,0,1,1.626166240280564,0.0,3.048273834011438,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
